"teststat","gene","pFdr"
0.0319560166924587,"CPOX",0.987853172657534
1.10577138693181,"CPS1",0.93137694545857
2.94924026327785,"CPT1A",0.789209909056708
0.296832759534417,"CPT1B",0.978943756281902
1.95126347439485,"CPT2",0.838748898921898
0.141644996365575,"GPAT4",0.978943756281902
0.0102253899803778,"HGSNAT",0.993029479704196
0.22988007375226,"CARNMT1",0.978943756281902
0.00615564213176178,"CREB1",0.993029479704196
0.164679591109732,"ATF2",0.978943756281902
0.592552859524514,"CREBBP",0.947254995302584
0.533916645981998,"ATF6B",0.956836122421488
2.47186692051038e-05,"CREM",0.998320749298613
3.38973051170809,"FUNDC1",0.777650314351931
0.820920252751751,"CRK",0.935908735926129
5.00805319702766,"NEK7",0.666088931150092
0.314169505686416,"CRY1",0.978943756281902
0.740427549613166,"DYNLL2",0.93816655781328
0.345047704693437,"SMCR8",0.977219395779425
3.10740733745086,"NANP",0.78440499570353
0.129937349591306,"CRYAB",0.978943756281902
0.518721823778186,"PARP1",0.962835424320177
0.795489160754007,"MIB2",0.93816655781328
0.633321624265485,"CS",0.947254995302584
0.10382945977498,"MAPK14",0.978943756281902
2.47828072155382,"CSE1L",0.821655919899476
0.822227713847769,"CSF1",0.935908735926129
0.0220270063620139,"CSF1R",0.992152554884023
0.0166641684725718,"SESN3",0.992643710107499
0.0569290160278194,"CSF2RA",0.985794221665268
0.769855476992445,"CSF2RB",0.93816655781328
1.59147219819472,"CSF3R",0.867300509341516
6.2461839624349,"PRICKLE1",0.573849843374515
0.917710296740009,"ALG10B",0.93137694545857
0.779484236597604,"CSK",0.93816655781328
0.0190266260231435,"LACC1",0.992152554884023
0.513888898456778,"CSNK1D",0.962835424320177
0.182461977541074,"PTGR2",0.978943756281902
1.74795756439688,"CSNK2A1",0.861695105344109
0.10942520760809,"IL34",0.978943756281902
0.00281145871872753,"WIPF2",0.993029479704196
0.247980002063547,"APCDD1",0.978943756281902
3.69102391992662,"CSTF1",0.747576965452936
0.0759947805822424,"KLC3",0.98529231221214
0.0942979040090808,"CSTF2",0.978943756281902
0.352022278710499,"CSTF3",0.977219395779425
0.548594195768702,"TICAM1",0.950807536155933
7.64751472993327,"CTBP1",0.433646508148316
0.0143744269077236,"B3GALNT2",0.992643710107499
0.76282744811843,"CTF1",0.93816655781328
1.51906727957169,"CCN2",0.875804922015203
1.47116304771431,"CTH",0.880789842833307
0.130108962164004,"CTNNA1",0.978943756281902
0.00146892366727842,"CTNNB1",0.995346537676553
0.138135347575089,"CTNND1",0.978943756281902
2.22047211637443,"CTNND2",0.826212242900919
2.29319712102118,"CTPS1",0.821655919899476
0.242327965393779,"CTSB",0.978943756281902
0.591166858037852,"CTSD",0.947254995302584
2.76553600554837,"CTSK",0.794947467611921
2.61950687415357,"CTSL",0.819125019236529
0.390096061384561,"SGO1",0.974021521299913
2.28114137511486,"CTSS",0.821655919899476
0.00257466513491927,"CX3CR1",0.993029479704196
0.996476538604458,"DAB2IP",0.93137694545857
2.1663601836583,"SLC38A9",0.83028756835596
0.164860538411074,"CYBA",0.978943756281902
0.881583343232952,"MARVELD2",0.93137694545857
0.111232951431033,"CYBB",0.978943756281902
0.0285851181924161,"ADRB2",0.987853172657534
0.447939255521419,"CYLD",0.966383115487852
0.0690830542971501,"CYP1B1",0.98529231221214
0.26199806467843,"AMOT",0.978943756281902
0.794104846357044,"VKORC1L1",0.93816655781328
0.026587626059478,"GRK2",0.987853172657534
2.18184772306889,"CYP2J2",0.828921187945164
0.00571974100580198,"RDH10",0.993029479704196
1.77682405440604,"ADSL",0.861695105344109
1.8421378997933,"FREM1",0.858540170825572
0.0329728417140375,"CYP21A2",0.987853172657534
1.3545328681802,"CYP27A1",0.895092606982014
0.0240867823038755,"CYP27B1",0.991303571984429
0.0135685735414881,"CYP51A1",0.992882405114022
0.0192867912903258,"DAB2",0.992152554884023
0.0650759190666525,"DAD1",0.98529231221214
0.0355425385975827,"CD55",0.98714764841694
0.00471207798862075,"DAG1",0.993029479704196
0.585092744353308,"DAPK1",0.947254995302584
5.8858064342429,"DAXX",0.613016165026173
1.91030765093858,"DBI",0.844350319629699
2.37427255224932,"NAGS",0.821655919899476
1.67439180278053,"DBP",0.861695105344109
1.00522427192542,"DBT",0.93137694545857
0.0198692268713666,"DCK",0.992152554884023
0.638574871457973,"DCN",0.947254995302584
4.21435215694527,"DCTD",0.674459283626219
4.38090985241748,"ACE",0.673663611167472
0.141347833062131,"IFNLR1",0.978943756281902
0.269837864623684,"PAQR7",0.978943756281902
0.450945656436632,"DDB1",0.966383115487852
0.0791276157011497,"DDB2",0.983640764433888
0.0168972537510793,"AKR1C1",0.992643710107499
0.155102598541398,"AKR1C2",0.978943756281902
1.76962117680765,"DDIT3",0.861695105344109
1.31472110401293,"UBXN2A",0.899763393136618
1.27134967291379,"DDX3X",0.910006627598438
0.000613609822454807,"DDX5",0.996418935838512
0.00452352639995627,"RASSF6",0.993029479704196
1.51109416530651,"SGMS2",0.875804922015203
5.17209274669116,"CFD",0.660238564576096
0.0032860569807201,"DFFA",0.993029479704196
2.88561983574544,"GSDME",0.79195283169625
2.09250622883683,"DHCR7",0.832096571002294
3.03203749549831,"DHCR24",0.789209909056708
0.893084483137421,"DHFR",0.93137694545857
0.626429411417851,"DHODH",0.947254995302584
0.114435784923686,"NQO1",0.978943756281902
0.660102024213384,"DIAPH1",0.947254995302584
0.0396433045669965,"DLAT",0.98714764841694
0.0177269334172364,"DLD",0.992643710107499
1.47859885841449,"DLG1",0.880789842833307
0.219970889102334,"DLG3",0.978943756281902
0.0966045493999949,"DLG4",0.978943756281902
1.99822612487434,"DLST",0.838748898921898
0.0925815981893124,"DMD",0.978943756281902
0.0300664813642957,"SARDH",0.987853172657534
10.668875303752,"DNM1",0.191925341631414
0.306520402545409,"DYNC1H1",0.978943756281902
1.34671825222663,"AGL",0.89601973712187
0.13380847319365,"DNM2",0.978943756281902
0.232745528843872,"DNMT1",0.978943756281902
7.33847426196891,"DNMT3A",0.451320702222458
0.289281422467768,"DOCK1",0.978943756281902
0.178126611856495,"DOCK2",0.978943756281902
1.15243946365932,"DPAGT1",0.928631170661008
0.422659688281078,"ABAT",0.968561355368617
4.39840703083404e-05,"DPYD",0.998079942606773
1.0483201852931,"DPYSL2",0.93137694545857
3.64281527232392e-05,"JAG1",0.998079942606773
3.40767842603118,"DSC2",0.777650314351931
1.82697372074847,"RCAN1",0.858540170825572
0.975636566676294,"DSG2",0.93137694545857
0.143244263150301,"AGT",0.978943756281902
12.5029390714322,"DTNA",0.135426213499803
0.0742356746515035,"HBEGF",0.98529231221214
1.25878180257327,"DTYMK",0.910006627598438
1.51281658063331,"DUSP1",0.875804922015203
0.470101019879433,"DUSP2",0.966383115487852
0.331497084019399,"DUSP3",0.977219395779425
0.330518823044935,"DUSP6",0.977219395779425
0.60227600262769,"AGTR1",0.947254995302584
0.015398487183828,"DUT",0.992643710107499
0.0944271390683061,"DVL1",0.978943756281902
0.354361846314233,"E2F1",0.977219395779425
1.74804614574491,"APLNR",0.861695105344109
1.8607805382702,"E2F2",0.858540170825572
3.21916653743489,"E2F3",0.78440499570353
1.00757997424053,"E2F4",0.93137694545857
0.000173300764304959,"TYMP",0.998079942606773
0.046248665713291,"ECHS1",0.985794221665268
0.724053795393339,"EDA",0.940751377502955
0.00146560687314183,"ABCA1",0.995346537676553
0.00224555509483479,"S1PR1",0.994125662413564
0.562596432117384,"LPAR1",0.95039941039008
0.329823125314458,"S1PR3",0.977219395779425
1.40946412403183,"EDN1",0.89485799890195
2.67031240607794,"EDNRA",0.811430760963617
0.0105089754865826,"EDNRB",0.993029479704196
0.317996437604147,"EEF1A1",0.978943756281902
3.12991756131112,"PGAM5",0.78440499570353
0.00847007785362531,"EEF2",0.993029479704196
1.27805947503175,"EFNA1",0.910006627598438
2.68325417794695,"EFNB1",0.811430760963617
0.207513357349553,"EGF",0.978943756281902
1.40625175909867,"MEGF8",0.89485799890195
0.0909559618962713,"EGFR",0.978943756281902
7.64721157557915,"EGR1",0.433646508148316
0.539742055886527,"SDR16C5",0.953209490143257
5.24891250332737,"EGR2",0.653764245702902
2.80511934245185,"AHR",0.79195283169625
3.21475791500659,"PLPP4",0.78440499570353
2.21909180765528,"EHHADH",0.826212242900919
0.0489571415904106,"EIF2S1",0.985794221665268
0.0419519156987681,"ARID2",0.986322435726294
2.12287195551301,"EPHA2",0.83028756835596
2.4151673914257,"LDHD",0.821655919899476
0.388655445312351,"FCSK",0.974021521299913
0.28186081138668,"MLKL",0.978943756281902
0.305320678131448,"ACSF3",0.978943756281902
0.0190640807337344,"EIF4B",0.992152554884023
0.449509299489311,"EIF4E",0.966383115487852
0.100455179940996,"EIF4EBP1",0.978943756281902
0.000228571451189771,"EIF4EBP2",0.998079942606773
1.24063293195324,"ELAVL1",0.910006627598438
0.59732236517137,"ALG14",0.947254995302584
4.86136695420376,"A2M",0.673663611167472
3.16435818041805,"ELF5",0.78440499570353
0.0402545477674166,"CRTC2",0.986733047535905
0.483783738304563,"ELK1",0.962835424320177
0.821431530786499,"ELK4",0.935908735926129
0.581739943511131,"PIKFYVE",0.947254995302584
0.396145821014423,"FLCN",0.974021521299913
0.632774255202874,"EMP1",0.947254995302584
0.948820215722827,"EMP2",0.93137694545857
0.0196465667314556,"EMP3",0.992152554884023
0.00209059318918877,"HACD2",0.995054797068316
0.3907130918135,"STT3B",0.974021521299913
0.25418140606258,"TIGIT",0.978943756281902
0.132004812478007,"CTTN",0.978943756281902
0.586094908584415,"ENO1",0.947254995302584
0.724453982855368,"ENPEP",0.940751377502955
2.28469288589719,"C9orf72",0.821655919899476
0.876743849279323,"EPAS1",0.931951528152613
0.586228017364979,"EPHB1",0.947254995302584
2.36356123268009,"EPHX1",0.821655919899476
4.48021958871579,"EPHX2",0.673663611167472
0.289279812836745,"EPOR",0.978943756281902
0.0325194680661951,"EPS15",0.987853172657534
0.391378384747753,"ERBB2",0.974021521299913
0.0800745195076948,"ERBB3",0.983640764433888
0.0034539811032562,"ERBB4",0.993029479704196
0.782899230910879,"ERN1",0.93816655781328
3.75032334161308,"ESR1",0.746621538762675
0.974006320884263,"ALAD",0.93137694545857
1.82037257681717,"ETF1",0.859138020012131
13.0841891610795,"ALAS1",0.135426213499803
0.929776435622786,"ETS1",0.93137694545857
1.22230425798517,"MECOM",0.910494888591822
1.04592000725042,"EXT1",0.93137694545857
1.92428804471991,"EXTL1",0.839639660144549
3.58282520337162,"EXTL2",0.769503574286887
0.629843564655315,"ALCAM",0.947254995302584
4.37370100716729,"EZH2",0.673663611167472
2.66582077886637,"F2R",0.811430760963617
0.882736339742191,"F2RL1",0.93137694545857
1.67307971984821,"F3",0.861695105344109
0.0606404204773301,"ALDH1A1",0.985371713603004
0.00763711801269186,"F13A1",0.993029479704196
1.75641992251988,"FABP4",0.861695105344109
0.626858745154386,"ALDH2",0.947254995302584
0.507770841457803,"FABP3",0.962835424320177
0.282470003166739,"FANCA",0.978943756281902
0.507455890240381,"FANCC",0.962835424320177
0.246966508990089,"FANCD2",0.978943756281902
0.243507366151116,"FANCE",0.978943756281902
0.176078915062103,"ACSL1",0.978943756281902
3.11782863216147,"FAH",0.78440499570353
2.15965080280042,"PTK2B",0.83028756835596
1.21130355881189,"FANCF",0.91168474215972
1.31876468757794,"FANCG",0.899062019686615
5.0569133861952,"FASN",0.666088931150092
0.0410175917207905,"TPCN2",0.986322435726294
1.33182057672885,"FBP1",0.896954153427671
0.395120490028689,"RNF152",0.974021521299913
0.747859091920141,"MS4A2",0.93816655781328
0.195056735242573,"FCER1G",0.978943756281902
0.557246409546522,"FCGR1A",0.95039941039008
0.112313316863087,"SPATA13",0.978943756281902
0.376108258930673,"FCGR2A",0.975665541961496
0.707751399653867,"FCGR2B",0.941511798240489
1.07044802725516,"FCGR3A",0.93137694545857
0.872625619834846,"FKTN",0.932110107763455
0.147283639713362,"CCZ1B",0.978943756281902
0.201978737411117,"FDFT1",0.978943756281902
0.129248542103125,"FDPS",0.978943756281902
3.29116907219873,"ALDH9A1",0.78440499570353
0.249131239560599,"FECH",0.978943756281902
3.74793423895823,"GPC4",0.746621538762675
0.115531774126169,"FER",0.978943756281902
0.230314963294066,"FES",0.978943756281902
3.04961806532995,"FGD1",0.789209909056708
4.17565047668872,"FGF1",0.681240447567757
0.845076419147044,"FGF2",0.935888799543029
3.58335543688316,"ALDOA",0.769503574286887
0.557045327056984,"FGFR1",0.95039941039008
0.187355020517352,"FGFR3",0.978943756281902
0.0575073522538137,"FGFR2",0.985794221665268
0.833730702651756,"FGR",0.935888799543029
0.791275563885305,"FH",0.93816655781328
0.707805868630303,"FHL1",0.941511798240489
1.05432167295632,"FHL2",0.93137694545857
3.84001946602094,"RRAS2",0.746621538762675
0.706966422422834,"ITGA11",0.941511798240489
0.343389626415869,"MRAS",0.977219395779425
0.693748101203025,"RAB11FIP2",0.942336635064212
0.131967993385254,"DOLK",0.978943756281902
1.83919794856678,"CHSY1",0.858540170825572
0.100918070418752,"NLRP1",0.978943756281902
0.458511723360936,"ATG14",0.966383115487852
3.12942772844241,"SEC31A",0.78440499570353
0.00832719897762484,"INPP5F",0.993029479704196
0.132679739669833,"MLXIP",0.978943756281902
0.645405601720568,"MON1B",0.947254995302584
0.0088034708387113,"ABLIM3",0.993029479704196
0.141328269789188,"CARD8",0.978943756281902
0.292864397144928,"EPN2",0.978943756281902
0.173528124152443,"FAN1",0.978943756281902
5.73081100809515,"NCBP2",0.617454396455691
0.122393659054463,"PLA2R1",0.978943756281902
0.0604709622291093,"ATF6",0.985371713603004
4.66231162114434,"SEPHS2",0.673663611167472
2.11419533675249,"SIRT2",0.83028756835596
0.000718341603660774,"RPIA",0.996418935838512
4.36954131133924,"ELL2",0.673663611167472
2.67773465868418,"SNW1",0.811430760963617
0.00653093974976174,"SHANK2",0.993029479704196
0.143999704623971,"DAAM1",0.978943756281902
0.135644812008474,"SPEN",0.978943756281902
5.91383763017694,"KDM1A",0.613016165026173
1.7290726547098,"PHLPP2",0.861695105344109
0.000737267198562642,"FNBP1",0.996418935838512
0.836114670361104,"SMG1",0.935888799543029
1.95568595008338,"FOXM1",0.838748898921898
0.0191777543268659,"FOXO1",0.992152554884023
1.19897616870868,"FOXO3",0.917539805922836
2.08799926723535,"AKR1B1",0.832096571002294
0.00739994411366773,"NFASC",0.993029479704196
0.871094931074034,"TAB2",0.932110107763455
0.0091351835555289,"ATG2A",0.993029479704196
5.60903736003702,"FLNA",0.626890807527745
2.98346266453611,"MAPK8IP3",0.789209909056708
0.182911992980971,"STAB1",0.978943756281902
0.774561315016005,"GPD1L",0.93816655781328
0.667878420729202,"LPIN1",0.947254995302584
0.0201493247868756,"RGL1",0.992152554884023
0.106517038698552,"RCOR1",0.978943756281902
2.09459393368485,"CYFIP1",0.832096571002294
3.06261680560478,"GANAB",0.789209909056708
0.0115517089770643,"PLEKHM2",0.993029479704196
0.176439789024926,"FLT1",0.978943756281902
1.72026577936697,"TBC1D1",0.861695105344109
12.0246506906526,"FLT3",0.135426213499803
0.113731300806686,"FLT3LG",0.978943756281902
0.000291725977398191,"SIK2",0.998079942606773
0.0524015300608622,"PLCB1",0.985794221665268
0.00364442137744069,"FLT4",0.993029479704196
9.43411389031653,"FMO1",0.248574270196891
1.04772604213867,"PPIP5K2",0.93137694545857
0.427469351186684,"EXOC7",0.967839468428807
0.721258346597443,"WWC1",0.940751377502955
0.139923464099748,"IQCE",0.978943756281902
1.33166628090286,"FBXW11",0.896954153427671
0.590293802823,"SMG6",0.947254995302584
0.0175953019003971,"MGRN1",0.992643710107499
0.0411800391504611,"FMOD",0.986322435726294
0.572363848250793,"NEDD4L",0.949692776125721
1.35209146085613,"VPS39",0.895092606982014
1.7735741044574,"FN1",0.861695105344109
0.00536496873924023,"VPS8",0.993029479704196
0.661834846474832,"ARHGEF12",0.947254995302584
0.0298152444655848,"PUM2",0.987853172657534
0.819933741197748,"ARHGEF18",0.935908735926129
0.0102123122340029,"SRGAP2",0.993029479704196
0.971952755616212,"SMG5",0.93137694545857
0.0961069820242942,"NCSTN",0.978943756281902
0.277692890315565,"PIP5K1C",0.978943756281902
0.481906449556832,"DICER1",0.962835424320177
0.137858932338641,"SIRT1",0.978943756281902
0.771207706782197,"ZFPM2",0.93816655781328
1.16593338710037,"MLYCD",0.923453285344549
5.45712897192166,"GPR161",0.641296794884744
0.000443789735232453,"RHOQ",0.997246166799105
0.589477177308364,"TARDBP",0.947254995302584
2.59868023152197,"FOLH1",0.819125019236529
0.10254963186852,"HEY1",0.978943756281902
1.00514939400003,"ICMT",0.93137694545857
0.0222023029664629,"GCAT",0.992152554884023
0.0171923913159586,"ETHE1",0.992643710107499
0.138917376570621,"QPRT",0.978943756281902
0.0142423414847607,"HAAO",0.992643710107499
0.784394685518906,"SCRIB",0.93816655781328
0.135280527489021,"CLCF1",0.978943756281902
2.30682063673701,"FOS",0.821655919899476
0.0150498688979931,"NNT",0.992643710107499
3.69701773066079,"TNPO3",0.747576965452936
3.42374817079488,"FOSB",0.777650314351931
0.00497412969402677,"MAPK8IP2",0.993029479704196
0.168875453539935,"PIGN",0.978943756281902
0.0158680746408667,"FPGS",0.992643710107499
0.190363119269256,"FPR1",0.978943756281902
2.39726328241787,"RIGI",0.821655919899476
1.89615089810598,"PDSS1",0.848161037678436
0.40513074041026,"AMACR",0.973966183549664
0.982737567821232,"BACE1",0.93137694545857
0.108191810063454,"CBLC",0.978943756281902
0.0222739575833372,"LY96",0.992152554884023
1.03870411904242,"PPP1R15A",0.93137694545857
0.489040805474253,"PLXNB2",0.962835424320177
0.00906068904619655,"SLC7A11",0.993029479704196
0.494378839721761,"PLA2G15",0.962835424320177
2.08956968985383,"PRKD3",0.832096571002294
0.401175752112723,"CADM1",0.974021521299913
1.25233594760299,"GSPT2",0.910006627598438
0.995524388996269,"SHPK",0.93137694545857
0.38293836331457,"BHMT2",0.975413269948165
0.656302190805358,"PISD",0.947254995302584
0.489521803391136,"IL17RA",0.962835424320177
0.0288553321522431,"FKBP8",0.987853172657534
0.65002749931681,"BCL2L13",0.947254995302584
0.692651164071368,"ALOX5",0.942336635064212
0.00012145958867573,"ALOX15B",0.998079942606773
0.000274274517172796,"MTOR",0.998079942606773
0.0441379116891139,"FRZB",0.986252986845984
0.386470541153234,"NR5A2",0.974021521299913
0.470579923608052,"FTH1",0.966383115487852
1.93050870594379,"ABL1",0.838748898921898
0.909282346694951,"FUT1",0.93137694545857
0.83148747688721,"FUT3",0.935888799543029
0.0476023241229558,"FUT4",0.985794221665268
2.37499302063331,"FUT8",0.821655919899476
1.25090325146308,"KDSR",0.910006627598438
0.626969217781485,"RICTOR",0.947254995302584
0.00127927299167365,"FYB1",0.995346537676553
1.61867006971321,"FYN",0.86368340377237
0.904544471557408,"IPMK",0.93137694545857
0.073358237264031,"LCLAT1",0.98529231221214
0.0326529172801278,"G6PD",0.987853172657534
0.848314500047372,"RALGAPA1",0.935888799543029
4.47102296835258,"LPCAT4",0.673663611167472
0.690750923714457,"GAA",0.942336635064212
1.16954024156576,"GAB1",0.923331304801372
2.83702191991127,"GABBR1",0.79195283169625
5.2940433586557,"TMEM86B",0.649711005808351
1.21202603082613,"NPNT",0.91168474215972
1.02800454989613,"PAN3",0.93137694545857
0.227490836356196,"ST6GALNAC3",0.978943756281902
0.756352221506971,"NEGR1",0.93816655781328
4.30071463696438,"TAB3",0.673663611167472
0.0169861442747382,"SHC2",0.992643710107499
0.0660159069640022,"RASGRP3",0.98529231221214
0.216338566827438,"NGEF",0.978943756281902
0.0150837048517805,"PGLS",0.992643710107499
1.39728770353755,"SVIP",0.89485799890195
0.252290287157632,"BAMBI",0.978943756281902
0.0688109979222802,"GALC",0.98529231221214
0.159319310269664,"SAMM50",0.978943756281902
0.369626680122022,"GALE",0.977149197668199
2.79702562902294,"ARIH1",0.79195283169625
0.1368387566687,"TXN2",0.978943756281902
0.500597086256437,"B4GALNT1",0.962835424320177
0.384240020835418,"POU2F3",0.974832812438884
0.0496010817528382,"GALK1",0.985794221665268
0.00286441109055174,"GALK2",0.993029479704196
0.25456343689168,"TECPR1",0.978943756281902
8.15815986457872,"GALNS",0.362387575500301
0.763407152007491,"RCHY1",0.93816655781328
0.0336447767460117,"MTHFD1L",0.987853172657534
0.531618456269277,"GALT",0.956955759984979
0.125320614560828,"NELFB",0.978943756281902
1.50809672748032,"GAMT",0.875804922015203
0.958696895982187,"IL4I1",0.93137694545857
1.20470228159995,"WWTR1",0.914895182230444
0.0460559707235964,"SAMHD1",0.985794221665268
1.32531642838707,"SIN3A",0.897568911614212
3.54088019681568,"NECTIN3",0.777650314351931
0.875605986085973,"ZNF385A",0.931951528152613
0.843604943044696,"NUDT13",0.935888799543029
0.0625081995948382,"GAPDH",0.985371713603004
0.207186632374582,"CHMP2B",0.978943756281902
0.00849032725643039,"GORASP2",0.993029479704196
0.255505328588722,"TKFC",0.978943756281902
2.43425909397659,"UPF2",0.821655919899476
2.38752568606263,"SIPA1L1",0.821655919899476
2.78478388715788,"MAGI3",0.792949356439156
0.832976943260473,"CNTNAP2",0.935888799543029
3.35175550739462,"APPL1",0.777650314351931
5.28945904145849,"ARHGEF26",0.649711005808351
0.604134749170024,"GPSM1",0.947254995302584
0.246448624136597,"WIPI2",0.978943756281902
1.74160209271476,"LDLRAP1",0.861695105344109
0.729826571711723,"LRRC32",0.940751377502955
0.310057894366109,"GART",0.978943756281902
2.39819767983632,"GAS1",0.821655919899476
0.0467172566464909,"AMD1",0.985794221665268
4.00931350077825e-07,"GAS6",0.999715553440255
0.0704677899886629,"FBXL3",0.98529231221214
0.00181848293669655,"PHGDH",0.995346537676553
0.316120415711221,"B3GAT3",0.978943756281902
0.481326450193565,"GATA3",0.962835424320177
0.116474196623948,"FBXO22",0.978943756281902
0.109645208166317,"FBXO5",0.978943756281902
0.194911465878525,"HIBCH",0.978943756281902
2.27010991984248,"GATM",0.821655919899476
2.2082727695264,"GBA1",0.826745798175476
0.286799519180257,"GBGT1",0.978943756281902
1.99942109496744,"GBE1",0.838748898921898
2.91834334928945,"GCDH",0.79195283169625
1.02475285768713,"GCH1",0.93137694545857
2.14775722348583,"KAT2A",0.83028756835596
0.308018656745265,"GCNT1",0.978943756281902
0.630827080307444,"GCNT2",0.947254995302584
0.367864274311801,"LATS2",0.977149197668199
1.67260041826595,"GREM1",0.861695105344109
3.03452874953508,"AMFR",0.789209909056708
0.60411819555799,"GFPT1",0.947254995302584
6.02099971259162e-05,"GGCX",0.998079942606773
0.00292380186988898,"GGT1",0.993029479704196
1.90586013605728,"B4GALT1",0.844350319629699
1.94353296373264,"OPLAH",0.838748898921898
0.0050838135289432,"GHR",0.993029479704196
0.845217561236757,"GJA1",0.935888799543029
0.272143508862485,"USP21",0.978943756281902
0.0539329807458785,"TPK1",0.985794221665268
3.89658969006824,"BEX3",0.746621538762675
2.18596230214268,"ACAD8",0.828921187945164
0.140569021201638,"LAT",0.978943756281902
4.39108052512935,"PPA2",0.673663611167472
1.1016442077104,"DAPP1",0.93137694545857
2.1312250827577,"FOXP1",0.83028756835596
0.251522479615196,"ST6GALNAC4",0.978943756281902
8.46250087228482,"GK",0.345990890265131
0.33498756620239,"CACYBP",0.977219395779425
0.674147848255708,"EIF2AK1",0.947229539227682
2.18163494873029,"BBC3",0.828921187945164
3.09974821502009,"PDE7B",0.78440499570353
0.830584397743334,"INPP5J",0.935888799543029
1.0631954739626,"AFF4",0.93137694545857
0.243037323508146,"CYTH4",0.978943756281902
0.837507906631299,"INVS",0.935888799543029
2.20679753090009,"TJP3",0.826745798175476
0.161314315269758,"CIDEB",0.978943756281902
0.146190002214377,"GLS2",0.978943756281902
4.27554678539191,"GLA",0.673663611167472
0.815201223549974,"SIGLEC9",0.93816655781328
0.0267534001985019,"VPS4A",0.987853172657534
1.07450823735485,"GPC3",0.93137694545857
0.899249651509397,"GLB1",0.93137694545857
4.95525547712074,"COQ2",0.672437104880604
0.191490014751,"PDCD4",0.978943756281902
0.0909518655355027,"RND1",0.978943756281902
0.0254680920648904,"GCLC",0.989958252979795
18.3308072337505,"AMPH",0.0232845922911229
0.778514853421739,"MOCS3",0.93816655781328
2.3685397410203,"HPGDS",0.821655919899476
0.475593265319987,"RPS6KA6",0.964139431802885
0.462430114400588,"GLG1",0.966383115487852
2.55540757348785,"RABGEF1",0.819125019236529
0.425671542490337,"MCAT",0.967839468428807
5.89520114963161,"GLI2",0.613016165026173
0.353418482382168,"GLI3",0.977219395779425
0.0112763198455326,"GLO1",0.993029479704196
0.631159558624505,"HTRA2",0.947254995302584
0.74114784208049,"MAT2B",0.93816655781328
0.105147145585678,"PCLO",0.978943756281902
1.37756901776608,"GLUD1",0.89485799890195
0.65943570427655,"AMT",0.947254995302584
0.230912379540323,"GLUL",0.978943756281902
0.218342263074872,"GMDS",0.978943756281902
3.55566120357235,"GMPR",0.777650314351931
0.803103138604416,"GNA11",0.93816655781328
0.84824265339076,"GNA12",0.935888799543029
0.0230685293247928,"GNA15",0.992152554884023
0.252813902255265,"GNAI1",0.978943756281902
2.02530884268757,"GNAL",0.837130372373449
0.710781737328206,"GNAO1",0.941511798240489
0.053381434756397,"GNAQ",0.985794221665268
3.88412219516983,"GNAS",0.746621538762675
2.03745754016486,"GNS",0.835118341863474
1.1233055618908,"SFN",0.93137694545857
4.89460340160179,"GPC1",0.673663611167472
1.23189063148802,"GPD2",0.910006627598438
1.14282440159403,"GPI",0.931080909311602
0.639129514503007,"PPP2R3B",0.947254995302584
1.52316653500852,"P4HA3",0.875804922015203
0.186542145834936,"PGM2L1",0.978943756281902
0.000219742439691874,"CXCR3",0.998079942606773
0.306838094267629,"B4GALNT3",0.978943756281902
0.24930045057882,"KSR2",0.978943756281902
0.363162019079944,"GATC",0.977149197668199
0.57262876191585,"PGP",0.949692776125721
1.37359333802504,"ANGPT1",0.89485799890195
0.0570349309719015,"PIGW",0.985794221665268
0.014197521652012,"GDPD1",0.992643710107499
15.3571902375663,"LAMA1",0.0756577247179683
0.00712068486405035,"RIMKLA",0.993029479704196
0.117913596477436,"ANGPT2",0.978943756281902
3.79173177685607,"GPER1",0.746621538762675
0.149482681086164,"RGMB",0.978943756281902
3.69862897578505e-05,"ATG9B",0.998079942606773
1.07182110621677,"GPR37",0.93137694545857
0.00149644613420823,"MKNK2",0.995346537676553
5.01813482978129,"GPX4",0.666088931150092
1.0391399878161,"GRB2",0.93137694545857
0.142624896363491,"GRB10",0.978943756281902
0.00666094497803316,"RAPGEF1",0.993029479704196
0.00347486900045134,"GIT1",0.993029479704196
1.1514883843412,"RGCC",0.928631170661008
0.554161312546212,"ANPEP",0.95039941039008
0.0358980867431995,"C1GALT1C1",0.98714764841694
0.105284454940771,"BABAM1",0.978943756281902
0.390991220979755,"UBE2T",0.974021521299913
4.23000276523587,"ARHGAP35",0.673663611167472
0.594245295697554,"SLC25A4",0.947254995302584
0.180990723110484,"SSU72",0.978943756281902
0.181942641209093,"DROSHA",0.978943756281902
2.11822682406113,"NXT1",0.83028756835596
1.48257245991897,"PYCARD",0.880789842833307
0.380631288008622,"FHOD1",0.975665541961496
1.95358362804434,"TBK1",0.838748898921898
0.101772357311559,"MYLIP",0.978943756281902
0.241819105765039,"BRD7",0.978943756281902
0.328603645404594,"GRM4",0.977815261334536
0.981126968049716,"GRP",0.93137694545857
1.08266823635126,"PDIA3",0.93137694545857
0.244668092944714,"GRPR",0.978943756281902
0.955485380488057,"GSK3A",0.93137694545857
0.618099094806032,"GSK3B",0.947254995302584
0.964465689647024,"GSN",0.93137694545857
0.23180602042307,"GSR",0.978943756281902
1.38419612774908,"GSS",0.89485799890195
0.0182409735014252,"GSTZ1",0.992576503009029
0.173562553190242,"GTF2B",0.978943756281902
